so_dang_ky,ten_thuoc,hoat_chat,noi_dung_dieu_tri,dang_bao_che,danh_muc,ham_luong,url_nguon
VNC-106-00,Tễ bổ trung,"Ðảng sâm, Cam thảo, Bạch truật, Sanh cương, Trần bì, Huỳnh kỳ, Nhục quế, Thăng ma, Ðương quy, Ðại táo, Sài hồ","Chỉ định Ðảng sâm
+ Trị Phế hư, ích Phế khí (Cương Mục Bổ Di).
+ Trị Tỳ Vị hư yếu, khí huyết đều suy, không có sức, ăn ít, khát, tiêu chảy lâu ngày, thoát giang (Trung Dược Đại Từ Điển).
+ Trị trung khí suy nhược, ăn uống kém, tiêu chảy do tỳ hư, vàng da do huyết hư, tiêu ra máu, Rong kinh (Trung Quốc Dược Học Đại Từ Điển).
+ Trị thiếu máu mạn, gầy ốm, bệnh bạch huyết, bệnh ở tụy tạng (Khoa Học Đích Dân Vấn Dược Thảo).
+ Trị hư lao, nội thương, trường vị trung lãnh, hoạt tả, lỵ lâu ngày, khí suyễn, phiền khát, phát sốt, mồ hôi tự ra, băng huyết, các chứng thai sản (Trung Dược Tài Thủ Sách).",Viên tễ,,,https://thuocbietduoc.com.vn/thuoc-9240/te-bo-trung.aspx
VN-0932-06,Medicoff,"Dextromethorphan hydrobromide, Pseudo ephedrine hydrochloride, Guaifenesin","Chỉ định Dextromethorphan
Chứng ho do họng & phế quản bị kích thích khi cảm lạnh thông thường hoặc khi hít phải các chất kích thích. Ho không đờm, mạn tính.",Viên nang mềm,,,https://thuocbietduoc.com.vn/thuoc-9657/medicoff.aspx
VN-7989-09,Silypine Soft Capsule,"Cao Cardus marianus, Thiamine Nitrate, Pyridoxin Hydrochloride, Nicotinamide, Calcium pantothenate, Cyanocobalamin","Chỉ định Cardus marianus
Dùng trong các trường hợp viêm gan, viêm gan virus, gan nhiễm mỡ, xơ gan; 
Rối loạn chức năng gan với các biểu hiện: mệt mỏi, khó ở, chán ăn, ăn uống khó tiêu, vàng da, táo bón; 
Mụn nhọt, trứng cá, lở ngứa ngoài da, dị ứng mãn tính, ...do chức năng thải độc của gan kém; 
Bảo vệ và phục hồi chức năng gan trong các trường hợp nhiễm độc gan do rượu, bia, dùng thuốc độc hại với gan như : kháng sinh, chống lao, chống ung thư, hóa chất, tia xạ...",Viên nang mềm,,,https://thuocbietduoc.com.vn/thuoc-29757/silypine-soft-capsule.aspx
VN-7340-08,Kosarin,Glucosamin sulfate,"Chỉ định Glucosamine sulfate
Tất cả các bệnh thoái hóa xương khớp, thoái khớp nguyên phát và thứ phát như thoái khớp gối, háng tay, cột sống, vai, viêm quanh khớp, loãng xương, gãy xương teo khớp, viêm khớp mãn và cấp.",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-29227/kosarin.aspx
VD-24904-16,Nước cất tiêm,Nước cất pha tiêm 5ml,,Dung môi pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-52895/nuoc-cat-tiem.aspx
VD-24484-16,Dolivtol,Cao lá tươi Actisô (tương đương 20 kg lá tươi Actisô) 200mg,"Có tác dụng lợi tiểu, thông mật và lợi mật được dùng để cải thiện chức năng đào thải của cơ thể.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-52452/dolivtol.aspx
VD-29860-18,Quinvonic,Mỗi lọ 100 ml chứa: Levofloxacin 500 mg,"Chỉ định Levofloxacine
Levofloxacin được chỉ định để điều trị các trường hợp nhiễm khuẩn do các vi khuẩn nhạy cảm với levofloxacin gây ra sau đây: - Viêm xoang cấp. - Ðợt kịch phát cấp của viêm phế quản mạn. - Viêm phổi mắc phải trong cộng đồng. - Nhiễm khuẩn đường tiểu có biến chứng, kể cả viêm thận-bể thận. - Nhiễm khuẩn ở da và phần mềm.",Dung dịch tiêm truyền,,,https://thuocbietduoc.com.vn/thuoc-57917/quinvonic.aspx
VD-27470-17,Gloversin Plus,"Perindopril erbumin 4 mg; Indapamid 1,25 mg","Chỉ định Indapamide
Cao huyết áp vô căn. Ðiều trị đơn dược đối với cao huyết áp nhẹ & vừa. Indapamide cũng được dùng điều trị phù và giữ muối do suy tim hoặc nguyên nhân khác. Trong suy tim trái nặng, cấp, trước tiên phải dùng các thuốc lợi tiểu mạnh như bumetanid hoặc furosemid.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-56391/gloversin-plus.aspx
VD-21709-14,Ích mẫu hoàn,"1 túi 6g hoàn cứng chứa: Cao đặc ích mẫu (tương đương với 1,86g ích mẫu) 0,186 g; Cao đặc ngải cứu (tương đương với 1,5g ngải cứu) 0,3 g; Hương phụ chế 3 g; Đương quy 0,48 g","Chỉ định Ích mẫu
+ Ích mẫu thường được dùng chữa:
- Kinh nguyệt bế tắc, máu ứ tích tụ sau khi sinh đẻ, trước khi thấy kinh đau bụng hoặc kinh ra quá nhiều, làm an thai, giảm đau, làm dễ đẻ.
- Viêm thận, phù thũng, giảm niệu, đái ra máu. Hạt dùng vào thuốc phụ khoa, làm cho dạ con mau co lại, co tử cung, làm thuốc lợi tiểu và sáng mắt.
+ Hạt Ích mẫu (Sung uý tử): Chữa phù thũng, thiên đầu thống, thông tiểu.",Hoàn cứng,,,https://thuocbietduoc.com.vn/thuoc-48328/ich-mau-hoan.aspx
VN-9414-09,Lacteol 170mg,,,Viên nang,,,https://thuocbietduoc.com.vn/thuoc-31034/lacteol-170mg.aspx
V201-H12-10,Dầu xoa sao vàng,"Menthol, Camphor, Tinh dầu Bạc hà, Tinh dầu Tràm, Tinh dầu Hương nhu trắng, tinh dầu Quế","Chỉ định menthol
Dạng thuốc kem menthol được sử dụng để làm giảm những cơn đau nhẹ cho các bệnh như viêm khớp, viêm bao hoạt dịch, viêm gân, bong gân, đau lưng, bầm tím và chuột rút. Thuốc cũng có thể được sử dụng cho các bệnh khác theo chỉ định của bác sĩ.
Dạng dung dịch dùng đê hit giúp Giảm nhanh các chứng nghẹt mũi, sổ mũi do cảm cúm gây ra, giúp thông mũi và dễ thở.",,,,https://thuocbietduoc.com.vn/thuoc-32412/dau-xoa-sao-vang.aspx
VN-8504-09,BeeCetrax,,,Bột pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-30698/beecetrax.aspx
V1454-H12-10,Litinki,"Bạch mao căn, Đương quy, Kim tiền thảo, Sinh địa, Xa tiền tử, ý dĩ","Chỉ định Bạch mao căn
 Người tiểu tiện khó khăn, bí tiểu, phiền khát (háo nước)
- Người bệnh mắc chứng tiểu ra máu, thổ huyết, máu cam.
- Bệnh nhân mắc sỏi thận
- Bệnh nhân viêm đường tiết niệu
- Các trường hợp bị sốt nóng
- Bệnh nhân mắc ho hen",,,,https://thuocbietduoc.com.vn/thuoc-34664/litinki.aspx
VN-10439-10,Compound Sodium Lactate intravenous infusion BP-NIR-RL,"Natri lactat (60%w/w), Natri chlorid, Kali chlorid, Calci chlorid dihydrat","Chỉ định Natri chlorid
Phòng chống các bệnh răng miệng: viêm lợi, viêm chân răng, viêm họng, viêm amidan ... Các bệnh lây qua đường hô hấp; Rửa mũi, tai, các vết mẩn ngứa, dị ứng; Dùng súc miệng, làm nước đánh răng hàng ngày, dùng cho trẻ nhỏ rơ lưỡi; Dùng ngoài trong các trường hợp khác: rửa vết thương kín phòng ngừa nhiễm trùng, rửa mặt làm sạch da phòng ngừa mụn.",Dung dịch tiêm truyền,,,https://thuocbietduoc.com.vn/thuoc-33944/compound-sodium-lactate-intravenous-infusion-bp-nir-rl.aspx
VN-14315-11,Trovem 10mg,Atorvastatine calci,"Chỉ định Atorvastatin
Ðiều trị hỗ trợ cho chế độ ăn kiêng làm giảm cholesterol toàn phần, LDL, apolipoprotein B, triglycerid & làm tăng HDL ở bệnh nhân tăng cholesterol máu nguyên phát & rối loạn lipid máu hỗn hợp (type IIa & IIb); làm giảm triglycerid máu type IV). Ðiều trị rối loạn betalipoprotein máu nguyên phát (type III). Ðiều trị hỗ trợ với các biện pháp làm giảm lipid khác để làm giảm cholesterol toàn phần & LDL ở bệnh nhân tăng cholesterol máu có tính gia đình đồng hợp tử.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-41445/trovem-10mg.aspx
VN-13688-11,Ipravent,Ipratropium bromide,"Chỉ định Ipratropium bromid
Phối hợp với thuốc cường beta2 để điều trị cơn hen nặng (khi dùng riêng thuốc cường beta2 không đủ tác dụng); bệnh phổi tắc nghẽn mạn tính.",Respirator solution,,,https://thuocbietduoc.com.vn/thuoc-40820/ipravent.aspx
VN-5206-10,Pantosun-40,Pantoprazole Natri,"Chỉ định Pantoprazole
- Loét dạ dày tá tràng- Bệnh trào ngược dạ dày thực quản (GERD).",Bột pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-32879/pantosun-40.aspx
VD-11358-10,Zinetex-5,Cetirizin hydrochlorid 5 mg,"Chỉ định Cetirizin
Dị ứng hô hấp, viêm mũi, bệnh ngoài da, ngứa, mày đay mạn tính. Viêm kết mạc dị ứng.",,,,https://thuocbietduoc.com.vn/thuoc-32186/zinetex-5.aspx
VN-9142-09,Perilac Tab,,,Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-31205/perilac-tab.aspx
VN-13277-11,Amoxicillin,Amoxicillin Trihydrate,"Chỉ định Amoxicillin
Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: - Ðường hô hấp trên (bao gồm cả Tai Mũi Họng) như: viêm amiđan, viêm xoang, viêm tai giữa; - Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; - Ðường tiêu hóa: như sốt thương hàn; - Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. - Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-38600/amoxicillin.aspx
VN-12924-11,Ginepriston,Mifepriston,"Chỉ định Mifepristone
- Mifepristone (10mg) được dùng cho những trường hợp tránh thai khẩn cấp sau giao hợp không được bảo vệ.
- Sử dụng như một loại thuốc gây sẩy thai để chấm dứt thai kỳ trong tử cung.",Viên nén không bao,,,https://thuocbietduoc.com.vn/thuoc-38690/ginepriston.aspx
VN-5433-10,Intasmerex-500,Methotrexat,"Chỉ định Methotrexate
Methotrexate có thể phổ chống ung thư rộng và có thể được dùng đơn độc hoặc phối hợp với các thuốc khác. Có chỉ định trong các trường hợp sau: - Liệu pháp một thuốc trong điều trị ung thư: ung thư vú, ung thư biểu mô màng đệm, u tuyến màng đệm, thai trứng. - Liệu pháp phối hợp điều trị ưng thư: bạch cầu cấp (đặc biệt là bạch cầu cấp dòng nguyên bào lymphô hay dòng nguyên tủy bào);, u lymphô Burkitt, lymphosarcom giai đoạn muộn (III và IV, theo hệ thống Peter) và u sùi dạng nấm giai đoạn muộn. - Tiêm trong vỏ não: trong trường hợp di căn màng não (chỉ dùng chế phẩm đẳng trương). - Dùng liều cao: Methotrexate có thể dùng liều cao đơn độc hoặc phối hợp với thuốc khác để điều trị các trường hợp sau đây: sarcom tạo xương, bạch cầu cấp, ung thư biểu mô phế quản, hoặc ung thư biểu bì vùng đầu cổ. Khi dùng liều cao, luôn luôn phải phối hợp với leucovorin. Leucovorin (acid folinic) là một dẫn chất của tetrahydrofolate và cạnh tranh với methotrexate để vào trong tế bào. ""Leucovorin cứu hộ"" giúp bảo vệ tế bào mô lành chống lại tác dụng giết tế bào của methotrexate liều cao. - Hóa trị liệu vảy nến: methotrexate được dùng để điều trị chứng vảy nến nặng, khó trị, gây tàn phế, không đáp ứng với các thuốc thường dùng. Tuy nhiên, do nguy cơ kèm theo của methotrexate, chỉ dùng thuốc này sau khi đã xác định chẩn đoán bằng sinh thiết và/hoặc khám da.",Dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-33632/intasmerex-500.aspx
VN-16902-13,Curam 1000mg + 200mg,Amoxicillin (dưới dạng Amoxicillin natri) 1000mg; Acid clavulanic (dưới dạng Kali clavulanate) 200mg,"Chỉ định Clavulanic acid
Nhiễm khuẩn nặng đường hô hấp trên: viêm amidan, viêm xoang, viêm tai giữa đã được điều trị bằng các kháng sinh thông thường nhưng không đỡ. 
Nhiễm khuẩn đường hô hấp dưới bởi các chủng H.influenza và Branhamella catarrbalis sản sinh beta - lactamase: viêm phế quản cấp và mạn, viêm phổi - phế quản. 
Nhiễm khuẩn nặng đường tiết niệu - sinh dục bởi các chủgn E.coli, Klebsiella và Enterobacter sản sinh: viêm bàng quang, viêm niệu đạo, viêm bể thận (nhiễm khuẩn đường sinh dục nữ). 
Nhiễm khuẩn da và mô mềm: mụn nhọt, áp xe, nhiễm khuẩn máu sản khoa, nhiễm khuẩn trong ổ bụng (tiêm tĩnh mạch trong nhiễm khuẩn máu, viêm phúc mạc, nhiễm khuẩn sau mổ, đề phòng nhiễm khuẩn trong khi mổ dạ dày - ruột,tử cung, đầu và cổ, tim, thận, thay khớp và đường mật).",Bột pha dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-44697/curam-1000mg-200mg.aspx
VD-1799-06,Antiheb,Lamivudine,"Chỉ định Lamivudine
Ðiều trị viêm gan siêu vi B mạn tính ở bệnh nhân từ 16 tuổi trở lên có bằng chứng sao chép của virus viêm gan siêu vi B (HBV), và tình trạng viêm gan tiến triển kèm theo một hoặc nhiều điều kiện sau đây: - Alanin aminotransferase (ALT) huyết thanh tăng gấp 2 lần hay hơn so với bình thường. - Xơ gan. - Bệnh gan mất bù. - Bệnh gan dạng viêm hoại tử thể hiện trên sinh thiết. - Tổn thương hệ miễn dịch. - Ghép gan.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-13645/antiheb.aspx
VNA-3027-00,Glucose 20%,Glucose,"Chỉ định Glucose
Thiếu hụt carbohydrat và dịch. Mất nước do ỉa chảy cấp. Hạ đường huyết do suy dinh dưỡng, do ngộ độc rượu, do tăng chuyển hóa khi bị stress hay chấn thương. Làm test dung nạp glucose (uống);.",Dung dịch tiêm truyền,,,https://thuocbietduoc.com.vn/thuoc-12154/glucose-20.aspx
VNA-3581-05,"Fluocinolon 0,025%",Fluocinolone,"Chỉ định Fluocinolone
Fluocinolon acetonid được dùng ngoài để điều trị các bệnh ngoài da khác nhau như: Eczema: eczema tiết bã, eczema hình đĩa, eczema dị ứng. Viêm da: viêm da dị ứng, viêm da tiếp xúc, viêm da thần kinh. Vảy nến(ngoại trừ dạng vảy nến lan rộng). Liken phẳng, lupus ban đỏ hình đĩa.",Mỡ bôi da,,,https://thuocbietduoc.com.vn/thuoc-11515/fluocinolon-0025.aspx
VN-5848-01,Trivir 400,Ribavirin,"Chỉ định Ribavirin
Viêm gan siêu vi: Ribavirin được chỉ định trong bệnh viêm gan siêu vi như viêm gan siêu vi A, viêm gan siêu vi B, và viêm gan siêu vi C. Herpes Zoster/Simplex: Ribavirin được chỉ định trong điều trị Herpes Zoste, Herpes Labialis, Herpes genitalis, Herpes gingivostomatitis. Bệnh cúm (influenza);: Ribavirin rút ngắn đợt ốm đau của bệnh nhân bị cúm. Tuy nhiên, vẫn chưa có cách điều trị đặt hiệu có thể áp dụng vào điều trị bệnh cúm B. Các bệnh nhiễm virus khác: Ribavirin được chỉ định trong các bệnh nhiễm virus ở trẻ em như sởi, quai bị, thủy đậu, virus hợp bào đường hô hấpvà các bệnh khác của trẻ em do virus.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-18793/trivir-400.aspx
VN-1348-06,Piroxicam capsules,Piroxicam,"Chỉ định Piroxicam
Piroxicam là một thuốc chống viêm không steroid được chỉ định cho nhiều trường hợp khác nhau cần tác động chống viêm và/hoặc giảm đau, như viêm khớp dạng thấp, viêm xương khớp (bệnh khớp, bệnh khớp thoái hóa);, viêm dính đốt sống, bệnh cơ xương cấp tính, gút cấp, đau sau can thiệp phẫu thuật và chấn thương cấp, thống kinh nguyên phát ở bệnh nhân lớn hơn 15 tuổi, làm hạ sốt và giảm đau gặp trong viêm cấp đường hô hấp trên.",Viên nang-20mg,,,https://thuocbietduoc.com.vn/thuoc-18161/piroxicam-capsules.aspx
VNB-1842-04,Myvita Kids,"Vitamin A, B1, B2, B6, C, Niacinamide, Calcipantothenat, D biotin, Folic acid","Chỉ định Vitamin A
Trẻ em chậm lớn, mắc bệnh nhiễm khuẩn hô hấp.
Quáng gà, khô mắt, rối loạn nhìn màu mắt.
Bệnh vẩy cá , bệnh trứng cá, chứng tóc khô dễ gãy, móng chân, móng tay bị biến đổi. Hội chứng tiền kinh, rối loạn mãn kinh, xơ teo âm hộ.
Chứng mất khứu giác, viêm mũi họng mãn, điếc do nhiễm độc, ù tai.
Nhiễm khuẩn hô hấp, tiêu hóa, phòng thiếu hụt Vitamin A ở người mới ốm dậy, phụ nữ cho con bú, cường giáp.",Viên sủi,,,https://thuocbietduoc.com.vn/thuoc-22091/myvita-kids.aspx
VD-30794-18,Nefopam RVN,Nefopam hydroclorid 30 mg,"Chỉ định Nefopam
Cơn đau cấp & mạn tính các loại: đau do thần kinh, đau đầu, đau cơ, chứng co thắt, đau răng, đau bụng kinh, đau do chấn thương, đau hậu phẫu, viêm tụy mạn tính, cơn đau sỏi mật, cơn đau quặn thận, đau do ung thư.",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-59723/nefopam-rvn.aspx
VD-28844-18,Maxxprolol 10,Bisoprolol fumarat 10 mg,"Chỉ định Bisoprolol
Bisoprolol điều trị suy tim mạn tính (kết hợp điều trị cơ bản). Bisoprolol điều trị cao huyết áp, cơn đau thắt ngực.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-57051/maxxprolol-10.aspx
VD-29244-18,Phụ huyết khang,"Mỗi viên chứa 0,18 g cao khô hỗn hợp dược liệu (tương đương: Đảng sâm 0,17 g; Trần bì 0,09 g; Bạch thược 0,17 g; Xuyên khung 0,12 g; Phục linh 0,12 g; Bạch truật 0,17 g; Cam thảo 0,09 g; Hương phụ 0,17 g); Đương quy 0,12 g; Sinh địa 0,12 g","Chỉ định Trần bì
Tác dụng của Trần bì: Lý khí điều trung, táo thấp hóa đàm.
Chủ trị: Tỳ vị khí trệ, khí hư, đầy bụng ăn không tiêu, đàm thấp ứ trệ, phế khí mất tuyên thông",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-57755/phu-huyet-khang.aspx
VN-10142-10,Topoxime,Cefuroxime Axetil,"Chỉ định Cefuroxime
Nhiễm khuẩn đường hô hấp dưới như viêm phổi và viêm phế quản cấp và mạn.  Nhiễm khuẩn đường hô hấp trên như nhiễm khuẩn ở tai, mũi, họng ví dụ như viêm tai giữa, viêm xoang, viêm amydale và viêm họng.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-33217/topoxime.aspx
V522-H12-10,Thuốc trị mồ hôi trộm,"Mẫu lệ, hoàng kỳ, sinh địa, ma hoàng","Chỉ định Hoàng kỳ
+ Khí hư mệt mỏi, kém ăn; trung khí hạ hãm, tiêu chảy lâu ngày, sa tạng phủ, tiện huyết, rong huyết; ra mồ hôi; nhọt độc khó vỡ; nội nhiệt tiêu khát; viêm thận mạn.
+ Hoàng kỳ chích mật: Kiện tỳ ích khí. 
+ Sinh Hoàng kỳ: Cố biểu, lợi tiểu, trừ mủ sinh cơ.",,,,https://thuocbietduoc.com.vn/thuoc-32315/thuoc-tri-mo-hoi-trom.aspx
V871-H12-10,Salamin,"Yến sào, Đại táo, Trần bì, mật ong","Chỉ định Đại táo
Chữa lo âu, mất ngủ, tỳ vị hư nhược.",,,,https://thuocbietduoc.com.vn/thuoc-35825/salamin.aspx
VD-20545-14,Captopril,Captopril 25mg,"Chỉ định Captopril
- Huyết áp cao. - Suy tim sung huyết. - Trong giai đoạn sau nhồi máu ở những bệnh nhân bị rối loạn chức năng thất trái (phân suất phun ≤ 40%) và không có dấu hiệu lâm sàng suy tim. Ðiều trị lâu dài bằng captopril giúp bệnh nhân cải thiện sự sống còn, giảm nguy cơ tái phát nhồi máu cơ tim cũng như giảm nguy cơ tiến đến suy tim. - Bệnh thận do tiểu đường phụ thuộc insulin có protein niệu (> 300mg/24 giờ). Ðiều trị dài hạn sẽ làm chậm tổn thương ở thận.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-46883/captopril.aspx
VD-3244-07,Creopulmo,"Dextromethorphan, cồn Ô đầu, cồn Datura, tinh dầu tràm, tinh dầu bạc hà","Chỉ định Dextromethorphan
Chứng ho do họng & phế quản bị kích thích khi cảm lạnh thông thường hoặc khi hít phải các chất kích thích. Ho không đờm, mạn tính.",Sirô,,,https://thuocbietduoc.com.vn/thuoc-9664/creopulmo.aspx
VNA-4591-05,Bidicozan 20.000mcg,Dibencozide,"Chỉ định
Ðau dây thần kinh & rễ thần kinh như thần kinh tọa, đau dây thần kinh cổ cánh tay, bệnh thần kinh gây đau một số trường hợp đau dây thần kinh thị giác do ngộ độc hay do thuốc.",Bột pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-9781/bidicozan-20000mcg.aspx
VD-0350-06,Pimeran 10mg,Metoclopramide,"Chỉ định Metoclopramide
Ðiều trị triệu chứng buồn nôn và nôn. Các biểu hiện khó tiêu do rối loạn nhu động ruột. Chuẩn bị cho một vài xét nghiệm đường tiêu hóa (dạng tiêm);.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-15693/pimeran-10mg.aspx
V1165-H12-05,Idorant,Mefenamic acid,"Chỉ định Mefenamic acid
- Ðiều trị các triệu chứng đau từ nhẹ đến trung bình (nhức đầu, đau răng). - Ðau ở bộ máy vận động. - Ðau bụng kinh sau khi đã xác định bệnh căn. - Rong kinh chức năng.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-14971/idorant.aspx
VN-5625-01,Bredin,Nimodipine,"Chỉ định
- Xuất huyết dưới màng nhện & thiếu máu cục bộ. - Rối loạn thần kinh, tâm thần sau di chứng có suy giảm tuần hoàn & quá trình thoái hoá nguyên phát.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-16726/bredin.aspx
VN-3676-07,Atorva 10,Atorvastatin calcium,"Chỉ định Atorvastatin
Ðiều trị hỗ trợ cho chế độ ăn kiêng làm giảm cholesterol toàn phần, LDL, apolipoprotein B, triglycerid & làm tăng HDL ở bệnh nhân tăng cholesterol máu nguyên phát & rối loạn lipid máu hỗn hợp (type IIa & IIb); làm giảm triglycerid máu type IV). Ðiều trị rối loạn betalipoprotein máu nguyên phát (type III). Ðiều trị hỗ trợ với các biện pháp làm giảm lipid khác để làm giảm cholesterol toàn phần & LDL ở bệnh nhân tăng cholesterol máu có tính gia đình đồng hợp tử.",Viên nén bao phim-10mg Atorvastatin,,,https://thuocbietduoc.com.vn/thuoc-2663/atorva-10.aspx
VN-7355-08,Seozital,Ceftazidime,"Chỉ định Ceftazidime
Chỉ định điều trị: Nhiễm độc huyết, nhiễm khuẩn huyết, viêm màng não, viêm phổi, áp xe phổi, giãn phế quản, viêm tiểu phế quản, người bệnh xơ nang tụy tạng bị nhiễm trùng phổi, viêm tai giữa, viêm xương chũm, viêm xoang cánh mũi, nhiễm trùng trong các bệnh nặng khác, viêm thận-bể thận, viêm tuyến tiền liệt, viêm bàng quang, viêm đường niệu, viêm quầng, áp xe, viêm mô tế bào, các nhiễm trùng thứ cấp trong phỏng hay vết thương ngoài da, viêm vú, loét da, viêm đường mật, viêm túi mật có mủ, áp xe trong màng bụng, viêm phúc mạc, viêm túi thừa, viêm ruột-đại tràng, nhiễm trùng chậu hông, viêm xương, viêm tủy, viêm khớp nhiễm khuẩn, viêm túi thanh mạc có nhiễm trùng. Thuốc cũng được chỉ định trong việc điều trị các bệnh sau đây: - Nhiễm trùng nặng ở người bệnh bị suy giảm chức năng miễn dịch do máu. - Các nhiễm trùng nặng như nhiễm trùng trong phỏng. - Nhiễm trùng kết hợp với thẩm phân phúc mạc hay với thẩm phân phúc mạc liên tục ngoại trú (CAPD);.",Thuốc tiêm,,,https://thuocbietduoc.com.vn/thuoc-29137/seozital.aspx
VN-9935-05,Vasgil,Citicoline,"Chỉ định Citicoline
Bệnh não cấp tính: Tai biến mạch não cấp tính & bán cấp (thiểu năng tuần hoàn não, xuất huyết não, nhũn não); Chấn thương sọ não.
Bệnh não mạn tính: Thoái triển tuổi già (gồm có bệnh Alzheimer), Sa sút trí tuệ do thoái hoá nguyên phát, Sa sút trí tuệ do nhồi máu đa ổ, Di chứng tai biến mạch não, Chấn thương sọ não, Phòng ngừa biến chứng sau phẫu thuật thần kinh
Parkinson: dùng đơn độc hay phối hợp với levodopa.",Dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-8389/vasgil.aspx
VN-3462-07,Mezicef 1g for Injection,Cefalotin Natri,"Chỉ định Cefalotin
Cefalotin được coi là thuốc lựa chọn thứ hai để điều trị các nhiễm khuẩn có biến chứng. Thường được dùng để điều trị thay thế penicilin, trong các nhiễm khuẩn do cầu khuẩn Gram dương và trực khuẩn Gram dương nhạy cảm. Cefalotin được chỉ định trong nhiễm khuẩn huyết, viêm màng trong tim, viêm xương – tủy và các thể nhiễm khuẩn nặng khác. Các chỉ định khác: Nhiễm khuẩn đường tiết niệu có biến chứng, như viêm thận – bể thận cấp và mạn tính, viêm bàng quang nặng tái phát; nhiễm khuẩn đường hô hấp: như viêm phổi nặng do vi khuẩn, viêm phế quản – phổi, áp xe phổi; nhiễm khuẩn ngoại khoa như: áp xe bụng, áp xe màng bụng, nhiễm khuẩn sau phẫu thuật; các nhiễm khuẩn khác: Viêm mủ màng phổi, nhiễm khuẩn nặng đường ruột. Lưu ý: Cần tiến hành nuôi cấy và thử nghiệm tính nhạy của vi khuẩn trước và trong khi điều trị. Cần xét nghiệm chức năng thận khi có chỉ định.",Bột pha tiêm-1g Cefalotin,,,https://thuocbietduoc.com.vn/thuoc-5600/mezicef-1g-for-injection.aspx
VNA-2022-04,Cimetidin 300mg,Cimetidine,"Chỉ định Cimetidine
Loét dạ dày-tá tràng lành tính, loét tái phát, loét miệng nối, trường hợp cần giảm quá trình tiết axit dạ dày, hội chứng trào ngược dạ dày thực quản và Zollinger Ellison.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-7980/cimetidin-300mg.aspx
VN-5948-01,Perskindol Classicgel,"L-menthol, Pine Nedle oil, Wintergren oil, Orange Oil,",,Gel,,,https://thuocbietduoc.com.vn/thuoc-14223/perskindol-classicgel.aspx
VNA-0997-03,Ligin,Linh chi,"Chỉ định Linh chi
Thuốc có tác dụng an thần, làm giảm hưng phấn của thần kinh trung ương. Cồn Linh chi có tác dụng chống co giật do điện, giảm đau.
Có tác dụng chỉ khái hóa đàm, bình suyễn nhưng theo báo cáo kết quả thực nghiệm có khác nhau.
Có tác dụng bảo vệ gan, giải độc, hạ đường huyết và chống tác dụng của chất phóng xạ. Còn có tác dụng bảo vệ dạ dày loét thực nghiệm.
Có tác dụng cường tim, hạ huyết áp, nâng cao ngưỡng oxy, giúp cơ tim chịu đựng được trạng thái thiếu máu, hạ lipid huyết, chống xơ cứng động mạch.
Lượng polysaccarit cao có trong Linh chi, tăng cường sự miễn dịch của cơ thể, có tác dụng chống tế bào ung thư.
Germanium giúp khí huyết lưu thông, các tế bào hấp thu oxy tốt hơn. Acid ganoderic có tác dụng chống dị ứng và chống viêm.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-14136/ligin.aspx
